s_id,year,on_time,quality,after-sales service,final score,e_id
2869,2020,72,62,99,66.85,MY309353085
2870,2020,65,62,89,64.25,PE202526593
2871,2020,87,55,68,65.25,RP750182843
2872,2020,97,78,81,83.85,KD003383222
2873,2020,67,51,66,56.55,RG344545998
2874,2020,68,67,88,68.35,ZG602868365
2875,2020,93,51,83,65.2,AX603077490
2876,2020,94,77,70,81.75,WY395514026
2877,2020,57,56,58,56.4,WM744479359
2878,2020,93,59,72,69.85,DY557812005
2880,2020,67,62,68,63.8,GH715012728
2882,2020,73,96,80,88.3,FS802079098
2883,2020,88,56,51,65.35,XI231569080
2884,2020,56,66,88,64.1,MG388895509
2885,2020,92,96,68,93.4,BD676164454
2886,2020,96,87,66,88.65,PV905406531
2888,2020,66,51,59,55.9,IN007819079
2889,2020,99,69,92,79.15,MD488600781
2890,2020,59,66,69,64.05,FM477563461
2891,2020,96,61,75,72.2,KC799804677
2892,2020,56,56,88,57.6,LP814733298
2893,2020,62,95,76,84.15,IL876058061
2894,2020,90,89,52,87.45,BX818409821
2895,2020,92,54,85,66.95,OI061947347
2896,2020,92,83,57,84.4,JZ504627824
2897,2020,73,84,53,79.15,ZM519962900
2898,2020,88,73,52,76.45,CV812831843
2900,2020,81,52,83,62.25,BA459447159
2901,2020,56,71,63,66.1,RR634380268
2902,2020,83,53,76,63.15,KD309288181
2903,2020,65,92,74,83.0,LZ848096153
2904,2020,74,53,91,61.2,MU039342237
2905,2020,51,99,54,82.35,IZ821095846
2906,2020,94,65,97,75.3,KD589717871
2907,2020,64,89,80,81.05,ET540093166
2908,2020,59,90,59,79.15,XX835400678
2910,2020,82,90,60,86.1,QD712411202
2911,2020,69,89,69,82.0,SR130421472
2912,2020,52,89,74,77.15,UO447489326
2913,2020,67,90,73,82.25,FO148626981
2914,2020,90,61,78,70.55,JA658038188
2915,2020,76,85,65,81.3,VL842048131
2916,2020,56,57,50,56.35,XX835400678
2918,2020,68,98,58,87.0,CR245947585
2919,2020,82,89,58,85.35,ZF966942349
2920,2020,71,55,51,59.6,DD293363366
2921,2020,79,79,100,80.05,YZ958787783
2922,2020,68,74,88,72.9,OJ821278660
2923,2020,76,71,88,73.35,QW430025897
2924,2020,59,58,85,59.65,AZ061422344
2925,2020,71,51,64,57.65,TT489123052
2926,2020,69,89,71,82.1,UG400317499
2927,2020,95,90,78,90.9,WX143734901
2928,2020,50,80,89,71.45,LU039201525
2929,2020,82,85,63,83.0,OC380528102
2930,2020,91,56,76,67.5,GP627984361
2931,2020,93,84,73,86.15,TM727363401
2932,2020,82,91,56,86.55,GE621585250
2934,2020,68,73,86,72.15,SW931271085
2935,2020,100,97,88,97.45,FM157629339
2936,2020,70,88,82,82.3,CN570070252
2937,2020,82,80,59,79.55,UJ326864106
2938,2020,91,100,86,96.6,LT383487248
2939,2020,96,60,85,72.05,VW940169213
2940,2020,60,77,82,72.15,SK755486893
2942,2020,77,90,95,86.35,DU872104293
2943,2020,85,65,74,71.45,JJ335076420
2944,2020,55,54,86,55.9,ZJ829509102
2945,2020,50,62,85,59.55,HG161333974
2946,2020,52,55,81,55.4,NK910571890
2948,2020,69,64,60,65.3,JC574367738
2949,2020,75,89,97,85.2,OD377903705
2950,2020,51,60,54,57.0,JB824975050
2951,2020,54,93,84,80.85,AX329989196
2952,2020,59,80,76,73.5,FR127510282
2953,2020,96,60,75,71.55,FQ923092576
2954,2020,60,65,73,63.9,OF918970618
2955,2020,82,75,70,76.85,TI643895995
2956,2020,82,55,82,64.45,KM410850713
2957,2020,59,89,83,79.7,CF672642851
2958,2020,84,94,98,91.2,SO857503744
2959,2020,65,58,92,61.8,JM758015624
2960,2020,93,74,82,80.1,PR754887306
2961,2020,89,91,63,89.0,LY001934787
2962,2020,79,100,82,92.8,ON845603697
2964,2020,53,85,93,75.8,QD285684046
2965,2020,80,80,80,80.0,WU697160080
2966,2020,69,55,82,60.55,BO774323734
2967,2020,84,65,60,70.45,DC352838079
2968,2020,51,55,80,55.05,GR521195861
2969,2020,58,68,69,65.05,KT740503290
2970,2020,92,83,56,84.35,MI177406054
2972,2020,80,72,60,73.8,CB220002761
2973,2020,92,95,55,92.1,SR729772375
2974,2020,51,58,92,57.6,BQ174729462
2975,2020,79,87,78,84.15,MX852538840
2976,2020,56,51,60,52.95,RT714683091
2977,2020,95,73,64,79.15,DC172687624
2978,2020,76,63,78,67.65,YG471415754
2979,2020,75,65,64,67.95,UI623764034
2980,2020,79,53,52,60.75,MZ049757158
2981,2020,93,87,72,88.05,LF684671949
2982,2020,85,64,84,71.3,WF233885158
2984,2020,79,75,58,75.35,LD640624468
2985,2020,55,50,96,53.8,NC208714645
2986,2020,84,100,97,95.05,AN915500257
2988,2020,77,52,95,61.65,TM042890770
2989,2020,81,91,60,86.45,AR521350406
2990,2020,62,63,50,62.05,CF672642851
2991,2020,54,62,76,60.3,NV118106090
2992,2020,86,89,87,88.0,XL112931264
2994,2020,83,82,87,82.55,PM227219910
2995,2020,94,79,59,82.5,IK228268345
2996,2020,64,58,66,60.2,SV809135159
2997,2020,53,55,76,55.45,GB545068067
2998,2020,100,75,60,81.75,KJ513811778
3000,2020,95,65,75,74.5,DQ686041207
1,2021,64,52,68,56.4,IL854870760
2,2021,89,63,59,70.6,VQ863395218
3,2021,67,93,73,84.2,MH866284217
4,2021,81,61,66,67.25,ZB037861216
5,2021,66,86,56,78.5,GB545068067
6,2021,80,83,64,81.15,CI045065651
7,2021,66,76,90,73.7,GI662730430
8,2021,86,72,98,77.5,QN855070461
9,2021,76,67,85,70.6,JV304923676
10,2021,98,94,83,94.65,CD603652453
11,2021,62,72,54,68.1,AY385474639
12,2021,56,58,51,57.05,BF340337323
13,2021,79,98,87,91.75,EV458252302
14,2021,57,87,84,77.85,CD822401613
15,2021,97,51,76,66.05,RY649554154
16,2021,67,77,83,74.3,DU986963988
17,2021,68,92,87,84.55,RN367152816
18,2021,61,65,75,64.3,UF435573192
20,2021,79,90,83,86.35,AT844057065
21,2021,85,98,99,94.15,YR067655514
22,2021,69,61,51,62.9,TQ334497964
23,2021,96,60,62,70.9,AV729765968
24,2021,92,52,78,65.3,KH476865661
25,2021,97,69,68,77.35,MO592572532
26,2021,75,66,88,69.8,OI061947347
27,2021,84,60,66,67.5,OS859704525
28,2021,92,78,68,81.7,YT953853722
29,2021,56,90,83,79.45,XH944017729
30,2021,82,53,85,63.3,OS170457138
32,2021,100,75,88,83.15,MK633387143
33,2021,57,84,69,75.15,YN860951776
34,2021,59,54,90,57.3,WH430278270
35,2021,62,54,53,56.35,AD516892261
36,2021,81,79,50,78.15,LM611384385
37,2021,54,72,62,66.1,UP197007519
38,2021,89,56,97,67.95,WY181257662
39,2021,84,56,94,66.3,ED636975416
40,2021,98,55,73,68.8,QY623684005
41,2021,88,64,83,72.15,JX552440795
42,2021,76,90,70,84.8,IY414146555
44,2021,63,57,59,58.9,VV750266307
45,2021,83,88,74,85.8,VR044009282
46,2021,86,84,50,82.9,GM702305986
48,2021,91,60,54,69.0,FM157629339
49,2021,63,91,86,82.35,LV288939002
50,2021,77,83,68,80.45,ZB087651999
51,2021,67,94,69,84.65,HB105759916
52,2021,79,75,81,76.5,WM790880284
54,2021,59,67,82,65.35,JM940460640
55,2021,56,96,59,82.15,KJ932451778
56,2021,57,66,68,63.4,TT829561291
57,2021,60,94,58,82.0,FO148626981
58,2021,94,81,90,85.35,CN570070252
59,2021,73,92,52,84.3,DZ798354685
60,2021,79,67,82,71.35,SM792098975
61,2021,57,55,92,57.45,GY905625928
62,2021,61,58,86,60.3,PE202526593
63,2021,86,59,71,67.7,PU110613762
64,2021,100,100,59,97.95,OD768430905
65,2021,61,51,84,55.65,MG946380630
66,2021,85,93,91,90.5,NP191886318
67,2021,93,82,78,85.1,QF333197201
68,2021,66,85,99,80.0,VZ920122762
69,2021,56,97,83,84.0,EI369182542
70,2021,54,83,81,74.2,DA150965722
71,2021,98,93,92,94.45,WR958617831
72,2021,98,81,82,86.15,JQ145382862
74,2021,97,95,62,93.95,OA140798924
75,2021,66,80,92,76.4,PG444354993
76,2021,99,86,95,90.35,CJ258776595
78,2021,65,80,92,76.1,BM654753293
79,2021,72,65,52,66.45,YH969208087
80,2021,85,65,92,72.35,WV178302521
81,2021,51,65,86,61.85,AP858142176
82,2021,93,54,72,66.6,YB147091984
83,2021,72,75,100,75.35,XI527180609
84,2021,81,75,52,75.65,SL407946601
85,2021,80,69,89,73.3,YH786902494
86,2021,59,55,55,56.2,DE570029535
87,2021,84,85,79,84.4,TO855490304
88,2021,85,52,51,61.85,CW331647662
90,2021,73,68,94,70.8,ZY452537943
92,2021,86,59,79,68.1,RW717660625
93,2021,84,55,89,65.4,RU928418885
94,2021,58,87,63,77.1,VY863009011
95,2021,71,75,76,73.85,GY725562096
96,2021,84,81,76,81.65,EL507250562
97,2021,97,57,93,70.8,TB562627812
98,2021,53,58,81,57.65,HQ035820252
99,2021,52,93,89,80.5,ED636975416
100,2021,72,65,79,67.8,NV220906143
102,2021,66,77,85,74.1,AS702858198
104,2021,62,75,59,70.3,KN909438373
105,2021,95,94,87,93.95,GX157044356
106,2021,66,81,71,76.0,TB534226594
107,2021,73,51,52,57.65,CD524989627
108,2021,70,59,64,62.55,CN293777880
110,2021,89,52,96,65.3,TP212669727
111,2021,61,87,89,79.3,AJ962182765
112,2021,68,50,78,56.8,BE225585337
113,2021,51,57,96,57.15,BT807459666
114,2021,73,77,83,76.1,IU367527261
115,2021,85,59,66,67.15,TW953623801
116,2021,79,99,66,91.35,RS251603818
117,2021,54,82,70,73.0,XO211463452
118,2021,91,90,79,89.75,YP421208262
119,2021,62,68,88,67.2,RW590502173
120,2021,95,93,95,93.7,AS759923725
121,2021,52,77,51,68.2,KM574236495
122,2021,74,81,98,79.75,ZX157072870
123,2021,53,66,72,62.4,LU058002227
124,2021,81,50,53,59.45,BV295753829
125,2021,100,57,55,69.8,OP535902980
126,2021,53,68,90,64.6,JO282165805
127,2021,91,64,74,72.6,LV591374553
128,2021,60,52,74,55.5,BX818409821
129,2021,78,57,55,63.2,AS434128720
130,2021,82,58,54,65.0,PO107757449
131,2021,71,79,86,76.95,RZ140237597
132,2021,63,60,64,61.1,OA489187954
133,2021,81,58,52,64.6,JG192256195
134,2021,84,76,86,78.9,PM403462227
135,2021,67,89,87,82.3,NS694981522
136,2021,97,55,97,69.7,AU969797673
137,2021,67,60,90,63.6,GA343135867
138,2021,90,79,52,80.95,IF004565166
140,2021,66,71,58,68.85,UB459442754
141,2021,89,58,89,68.85,YR958900759
142,2021,70,89,59,81.8,KF483523741
143,2021,81,90,94,87.5,VZ920122762
144,2021,65,55,58,58.15,WE991531741
145,2021,87,53,64,63.75,XJ562708496
146,2021,97,91,77,92.1,UX770493725
147,2021,70,54,95,60.85,DV063312792
148,2021,95,77,61,81.6,CE078604923
149,2021,76,61,56,65.25,WV178302521
150,2021,95,78,70,82.7,MS649924987
151,2021,70,75,53,72.4,GX465289707
152,2021,98,78,66,83.4,LD640624468
153,2021,76,58,69,63.95,AE520533081
154,2021,87,64,85,71.95,VZ920122762
155,2021,52,97,100,83.65,NT554937145
156,2021,65,78,94,74.9,CD822401613
157,2021,93,83,55,84.6,NN749063528
158,2021,76,95,58,87.45,OU921814907
159,2021,60,91,57,80.0,YL707224314
160,2021,75,83,91,81.0,LG750554379
162,2021,95,72,70,78.8,QW127055379
163,2021,65,70,99,69.95,CK520741757
164,2021,50,86,90,75.4,WI914426052
165,2021,97,63,68,73.45,XF918765665
166,2021,95,73,62,79.05,LY585877214
168,2021,59,100,71,86.25,BE248669238
170,2021,91,64,54,71.6,IJ713340352
171,2021,62,55,65,57.6,RG368902791
172,2021,78,83,94,82.05,WP556604799
174,2021,61,56,87,59.05,DD083512396
175,2021,93,66,76,74.6,OO762004288
176,2021,74,82,69,78.95,FF660918447
177,2021,92,59,81,70.0,GB001236695
178,2021,65,78,52,72.8,HW162406539
179,2021,60,82,71,74.85,SK411468914
180,2021,71,91,94,85.15,XP767853532
181,2021,71,67,92,69.45,EY259036053
182,2021,84,69,72,73.65,ED636975416
183,2021,68,66,89,67.75,EH480404000
184,2021,55,83,96,75.25,PF679950588
185,2021,51,55,54,53.75,HQ683666329
186,2021,65,92,50,81.8,NV577455624
187,2021,99,51,80,66.85,WO079425658
188,2021,85,81,62,81.25,GV632607578
189,2021,62,92,82,82.5,QI901047296
190,2021,92,93,72,91.65,QN388846506
191,2021,100,56,74,70.1,WZ963299806
192,2021,94,89,97,90.9,HV343935605
193,2021,77,65,59,68.3,NW192938542
194,2021,54,87,78,76.65,PM712888380
195,2021,50,67,82,62.65,KN416401615
196,2021,82,82,96,82.7,TD231634752
197,2021,85,56,68,65.3,ES525573123
198,2021,58,59,92,60.35,WX873321299
199,2021,77,92,91,87.45,UM810135492
200,2021,84,98,66,92.2,EP828199676
201,2021,64,61,98,63.75,OX499752642
202,2021,53,68,95,64.85,ST426443805
203,2021,63,69,63,66.9,NW704009256
204,2021,83,95,64,89.85,VR957445739
205,2021,59,85,86,77.25,SW955456840
206,2021,70,67,87,68.9,PZ624224566
207,2021,92,52,93,66.05,QW759878556
208,2021,58,88,67,77.95,RM746010892
209,2021,90,62,89,71.75,UV694146753
210,2021,83,98,61,91.65,BM654753293
212,2021,58,56,66,57.1,SM089636460
213,2021,73,63,82,66.95,WY727896379
214,2021,69,73,87,72.5,ID997839826
215,2021,70,76,92,75.0,WW568744892
216,2021,63,81,96,76.35,SN388916810
217,2021,54,53,63,53.8,BK619663914
218,2021,64,82,65,75.75,PO290045656
219,2021,82,96,67,90.35,RM746010892
220,2021,76,53,86,61.55,VV750266307
222,2021,60,84,59,75.55,FJ936085862
224,2021,62,58,55,59.05,OR563774868
225,2021,92,58,93,69.95,XG439437470
226,2021,99,94,51,93.35,DE086681573
228,2021,55,77,93,71.2,YR923578801
230,2021,74,74,88,74.7,DU238503893
231,2021,66,65,65,65.3,FK814313834
232,2021,77,79,58,77.35,JW646653335
233,2021,87,71,63,75.4,QQ888728722
234,2021,75,93,78,86.85,CA204195863
235,2021,85,81,82,82.25,DG263617325
236,2021,68,87,53,79.6,QE612166202
237,2021,91,51,66,63.75,EC030543200
238,2021,64,78,84,74.1,MF512376953
239,2021,87,89,50,86.45,FG151936662
240,2021,51,77,67,68.7,PZ290420288
241,2021,81,53,77,62.6,TL062144942
242,2021,78,78,94,78.8,RC649616750
243,2021,69,82,61,77.05,EN774847116
244,2021,66,53,100,59.25,MB532339384
245,2021,55,82,91,74.35,WD747476693
246,2021,75,91,60,84.65,WB347661732
247,2021,67,53,59,57.5,JC483107113
248,2021,93,98,69,95.05,UE344741445
249,2021,69,96,68,86.5,GP453237962
250,2021,84,100,69,93.65,ME441618067
252,2021,92,81,68,83.65,BJ714548362
254,2021,77,95,64,88.05,BL944338447
255,2021,88,83,77,84.2,EC030543200
256,2021,87,83,59,83.0,VI810279368
257,2021,65,92,65,82.55,DH761142240
258,2021,63,98,50,85.1,XC269296615
259,2021,92,93,98,92.95,UY231874844
260,2021,100,64,60,74.6,NV577455624
261,2021,93,60,97,71.75,OC207661691
262,2021,67,57,92,61.75,PT270415314
263,2021,82,64,90,70.7,PE102206134
264,2021,84,65,59,70.4,TW703576586
265,2021,60,55,52,56.35,ME467639667
266,2021,90,70,81,76.55,RS109664235
267,2021,53,74,92,68.6,KQ543012128
268,2021,66,61,83,63.6,UY961165921
270,2021,87,91,89,89.7,NL204135830
272,2021,93,65,65,73.4,VO682877702
273,2021,56,55,51,55.1,JD043496508
274,2021,95,72,52,77.9,TE729491552
275,2021,57,64,89,63.15,UM810135492
276,2021,61,88,72,79.1,CJ214668824
278,2021,85,67,95,73.8,MG946380630
279,2021,52,57,83,56.8,EJ912424569
280,2021,62,75,62,70.45,BL944338447
281,2021,80,51,57,60.0,QU124860229
282,2021,84,82,72,82.1,DI645998726
283,2021,93,76,92,81.9,RC844426525
284,2021,58,72,58,67.1,ZY452537943
285,2021,67,65,55,65.1,JS648580508
286,2021,81,62,55,67.35,SH938443883
288,2021,98,89,94,91.95,IW086905509
289,2021,55,67,72,63.65,QG865950194
290,2021,52,66,79,62.45,DZ582769471
291,2021,93,94,62,92.1,IA987946161
292,2021,65,81,80,76.15,RO572129241
293,2021,59,85,78,76.85,LI676694189
294,2021,78,91,98,87.45,NN891788937
295,2021,63,52,77,56.55,OH755313120
296,2021,83,74,62,76.1,GI781668180
297,2021,63,81,84,75.75,ET040909113
298,2021,73,87,95,83.2,YQ991101285
299,2021,91,87,78,87.75,NV512056802
300,2021,83,76,67,77.65,JN664467168
301,2021,72,73,99,74.0,SN795798890
302,2021,78,95,58,88.05,FO699812568
303,2021,74,68,81,70.45,LF479624189
304,2021,93,65,86,74.45,ET540093166
305,2021,53,74,85,68.25,VJ204922301
306,2021,60,69,55,65.6,VD128821786
308,2021,73,93,75,86.1,VR957445739
309,2021,89,95,50,90.95,WS673896596
310,2021,77,58,74,64.5,JV152681378
311,2021,96,69,66,76.95,QV581804791
312,2021,83,96,68,90.7,CD330591767
314,2021,69,64,66,65.6,SE345606994
315,2021,71,95,76,86.85,LS407855020
316,2021,52,56,60,55.0,PK055009936
317,2021,79,73,76,74.95,DX367929686
318,2021,62,83,73,76.2,RZ647920927
319,2021,65,63,65,63.7,IN007819079
320,2021,81,86,97,85.05,ZP627035835
321,2021,100,100,77,98.85,YE448055111
322,2021,64,85,84,78.65,CC784019720
323,2021,96,50,94,66.0,SN388916810
324,2021,96,96,51,93.75,DP314123087
325,2021,88,99,54,93.45,CJ057806133
326,2021,89,77,61,79.8,SQ440055514
327,2021,88,60,85,69.65,ZR818851998
328,2021,96,100,55,96.55,RW938099292
329,2021,92,50,82,64.2,BZ706238265
330,2021,52,57,77,56.5,YV045403065
331,2021,79,87,91,84.8,PK765865893
332,2021,92,87,82,88.25,AP906567415
333,2021,81,64,82,70.0,IN621922399
334,2021,68,65,93,67.3,UT031328938
335,2021,81,62,78,68.5,IB571247518
336,2021,51,51,85,52.7,AZ061422344
338,2021,51,67,100,63.85,CF406447960
339,2021,65,73,77,70.8,FC256193615
340,2021,91,52,54,63.8,LY736752579
342,2021,51,94,51,78.95,JV135256559
343,2021,65,67,78,66.95,JI108172126
344,2021,91,80,50,81.8,ZM725253307
345,2021,90,91,64,89.35,IN007819079
346,2021,75,67,59,69.0,PY630354360
347,2021,86,91,86,89.25,TQ334497964
348,2021,55,74,56,67.4,FO699812568
349,2021,94,55,50,66.45,VR799193765
350,2021,89,61,73,70.0,RG368902791
351,2021,57,97,81,84.2,WJ799200866
352,2021,87,66,54,71.7,GE335157859
354,2021,69,77,58,73.65,WV712113236
355,2021,81,92,60,87.1,OG939736950
356,2021,73,89,99,84.7,PG444354993
357,2021,98,86,80,89.3,SI984995934
358,2021,97,56,75,69.25,OG939736950
359,2021,90,85,76,86.05,FU130852173
360,2021,80,77,66,77.35,TL062144942
361,2021,68,100,84,89.6,RH393973118
362,2021,58,62,75,61.45,ZU859307674
363,2021,69,67,66,67.55,XR070141737
364,2021,78,52,86,61.5,EP854884409
365,2021,52,85,54,73.55,OA886560564
366,2021,54,55,59,54.9,ML113518949
368,2021,59,70,86,67.5,UX770493725
369,2021,56,92,84,80.8,SQ677020385
370,2021,65,79,96,75.65,TM916841303
371,2021,65,53,98,58.85,EI197378988
372,2021,93,58,94,70.3,QF711964225
373,2021,70,73,60,71.45,NU203804251
374,2021,50,74,79,67.05,XC693540726
375,2021,73,54,83,61.15,CS494027030
376,2021,83,72,60,74.7,WI485157788
377,2021,78,71,70,73.05,IT102923461
378,2021,83,77,64,78.15,DU523960819
380,2021,59,69,56,65.35,HP373304951
381,2021,52,78,66,69.6,PM306284349
382,2021,69,81,79,77.3,ZC063611519
384,2021,98,54,77,68.35,EW681268965
385,2021,64,63,87,64.5,QP541163003
386,2021,73,93,58,85.25,AO974134139
387,2021,51,82,58,71.5,JV740645998
388,2021,91,85,85,86.8,RW938099292
389,2021,89,64,60,71.3,DC516876115
390,2021,93,83,53,84.5,SW204406875
391,2021,68,65,70,66.15,HV033959832
392,2021,69,75,86,73.75,CE344552586
393,2021,66,64,53,64.05,LN879529903
394,2021,80,78,65,77.95,ZY991233613
395,2021,81,58,86,66.3,LR809896009
396,2021,84,88,73,86.05,QB084053598
397,2021,76,60,85,66.05,BZ540799232
398,2021,60,52,91,56.35,XW501623756
399,2021,58,90,67,79.25,VK565387289
400,2021,58,65,64,62.85,UM071831768
401,2021,84,97,77,92.1,YS345348380
402,2021,59,57,61,57.8,AB135451478
403,2021,82,72,74,75.1,HF594054841
404,2021,83,91,66,87.35,AH365779656
405,2021,83,70,84,74.6,RG991959608
406,2021,81,90,97,87.65,WN389463952
407,2021,87,67,81,73.7,IT539924350
408,2021,96,54,94,68.6,CJ746796363
409,2021,78,81,77,79.9,NW192938542
410,2021,54,74,58,67.2,VZ529502488
411,2021,73,98,72,89.2,JU928988160
412,2021,64,53,72,57.25,PG394084801
413,2021,100,78,79,84.65,ET040909113
414,2021,98,78,95,84.85,FJ310655579
415,2021,67,62,56,63.2,GH689395269
416,2021,96,79,54,82.85,TE137486216
417,2021,96,93,71,92.8,ER542249547
418,2021,55,85,52,74.35,XM101742518
419,2021,68,98,83,88.25,ZC063611519
420,2021,78,99,51,90.3,UH502400147
422,2021,91,59,82,69.75,RW145619217
423,2021,97,82,85,86.65,ZR087693526
424,2021,60,52,65,55.05,AP774102602
425,2021,51,51,78,52.35,TY549011675
426,2021,51,65,92,62.15,KG800862248
427,2021,51,80,73,70.95,NP753377150
428,2021,56,64,52,61.0,JV094049335
429,2021,96,88,78,89.9,DD662084328
430,2021,78,67,99,71.9,GI662730430
432,2021,78,78,80,78.1,MC028066113
433,2021,78,68,89,72.05,CS557157262
434,2021,92,63,82,72.65,TP845823371
435,2021,97,78,59,82.75,PF059957688
436,2021,82,57,89,66.1,HQ683666329
437,2021,91,76,95,81.45,JH085262108
438,2021,97,83,72,86.65,XR214987095
439,2021,73,78,56,75.4,NK990576722
440,2021,78,89,80,85.25,AP038934797
441,2021,88,64,86,72.3,JS230631465
442,2021,93,55,77,67.5,IA987946161
443,2021,93,98,68,95.0,LS395978404
444,2021,94,66,64,74.3,TD231634752
445,2021,72,93,87,86.4,NU203804251
446,2021,59,87,67,77.6,CG922536747
447,2021,78,82,95,81.45,WM637083297
448,2021,87,99,62,93.55,IV342561533
449,2021,85,51,98,63.55,DT670524821
450,2021,71,72,61,71.15,PK826232094
451,2021,67,60,56,61.9,MD488600781
452,2021,51,100,83,84.45,SU451273880
453,2021,83,72,95,76.45,OW227385527
454,2021,96,72,81,79.65,RK349887508
455,2021,51,81,81,72.0,GY654698165
456,2021,84,88,97,87.25,TM276937688
457,2021,59,69,75,66.3,CS557157262
458,2021,90,61,57,69.5,CC442105403
459,2021,96,56,56,68.0,BE392140083
460,2021,93,67,99,76.4,OW227385527
462,2021,75,57,74,63.25,VM718329687
463,2021,55,74,84,68.8,VQ437493432
464,2021,64,54,58,57.2,QX261214465
465,2021,56,75,87,69.9,VE882784092
466,2021,50,93,70,78.95,NX471899245
468,2021,70,79,75,76.1,UT523899588
470,2021,95,94,67,92.95,OJ098260066
471,2021,83,88,96,86.9,XS455642386
472,2021,64,87,50,78.25,OP046236441
473,2021,100,62,69,73.75,BA084691392
474,2021,87,100,65,94.35,TW420534233
475,2021,93,53,92,66.95,DD083512396
476,2021,64,55,79,58.9,KT587561415
477,2021,81,51,93,62.1,BU555294176
478,2021,99,72,55,79.25,IA940123889
479,2021,55,61,90,60.65,ON547970556
480,2021,61,76,81,71.75,DT454668015
482,2021,79,55,61,62.5,IU330103060
483,2021,69,82,95,78.75,WG337790355
484,2021,71,57,87,62.7,BP917060881
485,2021,81,99,80,92.65,LX558226199
486,2021,53,54,77,54.85,VP825655830
487,2021,71,98,58,87.9,SR130421472
488,2021,60,78,75,72.45,KG014478910
489,2021,94,57,57,68.1,RG368902791
490,2021,84,64,75,70.55,TY401536234
491,2021,68,77,95,75.2,TW420534233
492,2021,65,54,69,58.05,KZ498935694
494,2021,76,99,66,90.45,JA512087180
495,2021,76,84,86,81.7,EX335209146
496,2021,67,58,68,61.2,XC269296615
498,2021,82,97,93,92.3,JB611576936
499,2021,58,74,65,68.75,XS181265943
500,2021,72,53,78,59.95,RY649554154
501,2021,97,62,77,73.25,SL407946601
502,2021,61,88,91,80.05,EK246711777
504,2021,73,65,74,67.85,CT096245323
505,2021,79,52,85,61.75,XL546158740
506,2021,59,60,52,59.3,IW086905509
507,2021,67,77,99,75.1,KO319537626
508,2021,55,77,89,71.0,RO077774563
509,2021,65,66,95,67.15,RF898642668
510,2021,66,91,67,82.3,VF486601716
511,2021,98,95,100,96.15,IQ056162329
512,2021,63,53,87,57.7,FW284168294
513,2021,65,94,90,85.1,EU426481964
514,2021,78,78,69,77.55,ZT859802909
515,2021,52,60,86,58.9,LV292423357
516,2021,83,56,78,65.2,DE357383369
517,2021,96,61,98,73.35,ZG616175606
518,2021,77,94,67,87.55,NP895517954
519,2021,63,67,87,66.8,IY307298630
520,2021,71,52,90,59.6,JM929635601
521,2021,91,68,63,74.65,RX275107062
522,2021,62,90,54,79.8,EN973750887
523,2021,68,77,54,73.15,IC745637180
524,2021,58,85,58,75.55,KD589717871
525,2021,84,56,94,66.3,NV512056802
526,2021,53,61,52,58.15,ZP627035835
527,2021,65,89,60,80.35,AF868311800
528,2021,57,73,68,67.95,LR809896009
529,2021,55,91,97,80.5,SE345606994
530,2021,92,94,79,92.65,GB436456602
531,2021,94,83,61,85.2,PV364780431
532,2021,90,66,67,73.25,BT777847775
534,2021,100,66,65,76.15,GH161844580
535,2021,92,81,71,83.8,CF905843768
536,2021,77,79,78,78.35,GT128014088
537,2021,57,67,71,64.2,EN774847116
538,2021,69,70,97,71.05,FE584012142
539,2021,77,70,56,71.4,FB824933105
540,2021,69,98,63,87.55,AX873949058
541,2021,91,72,92,78.7,MD277486613
542,2021,100,88,78,91.1,IJ442760724
543,2021,69,53,61,58.2,NN749063528
544,2021,92,59,60,68.95,MZ932524906
545,2021,51,51,50,50.95,HT002772259
546,2021,63,81,75,75.3,QE395013237
548,2021,87,80,88,82.5,HX619893203
