s_id,year,on time,quality,after-sales service,final score,e_id
2249,2021,60,57,59,58.0,UY424582530
2250,2021,63,62,59,62.15,UT560110339
2251,2021,60,79,56,72.15,AF100320091
2252,2021,68,67,61,67.0,SI170279589
2253,2021,68,67,80,67.95,BI971654238
2254,2021,63,58,96,61.4,TV501200022
2255,2021,75,81,96,79.95,SC354554264
2256,2021,93,81,53,83.2,LT301664602
2258,2021,51,52,64,52.3,FB059055968
2259,2021,64,54,88,58.7,PC544609715
2260,2021,60,86,50,76.4,QJ694707162
2261,2021,89,91,59,88.8,IF439969218
2262,2021,99,61,84,73.55,BC669154513
2263,2021,100,96,64,95.6,ML962520178
2264,2021,82,68,69,72.25,VR685262802
2265,2021,91,72,54,76.8,XS671067967
2266,2021,54,55,50,54.45,LZ615301305
2267,2021,62,63,50,62.05,CZ615650413
2268,2021,73,81,62,77.65,BY583016021
2269,2021,65,69,60,67.35,DV778417648
2270,2021,97,57,78,70.05,YD625466644
2271,2021,85,93,52,88.55,AN411985048
2272,2021,63,50,61,54.45,AM917650763
2273,2021,98,58,96,71.9,UL946721112
2274,2021,78,88,77,84.45,HT895624951
2275,2021,98,75,64,81.35,QE288783367
2276,2021,63,67,68,65.85,DD300540418
2277,2021,52,77,65,68.9,TU410919841
2278,2021,83,54,66,63.3,FM854289742
2280,2021,88,58,72,67.7,SY677157035
2281,2021,52,86,74,75.2,QS619832682
2282,2021,73,86,73,81.45,VE600043586
2283,2021,78,50,73,59.55,FH585352639
2284,2021,77,75,65,75.1,LE937420885
2285,2021,67,85,54,78.05,BQ434858217
2286,2021,55,59,86,59.15,QM348431205
2288,2021,55,79,73,71.5,SL726601559
2289,2021,59,69,69,66.0,KQ374953012
2290,2021,93,96,81,94.35,SP605747779
2291,2021,57,79,73,72.1,CP600798429
2292,2021,83,80,99,81.85,VG442650970
2294,2021,96,51,75,65.7,OO591486018
2295,2021,58,51,88,54.95,UK117120397
2296,2021,67,58,71,61.35,DR329949166
2298,2021,74,82,100,80.5,EX047113507
2299,2021,53,74,94,68.7,RH891885885
2300,2021,56,98,62,83.6,QS563545704
2301,2021,81,96,63,89.85,VC785071500
2302,2021,77,80,77,78.95,UM621045463
2303,2021,56,72,53,66.25,IS722995860
2304,2021,86,58,75,67.25,XI751380900
2305,2021,82,52,72,62.0,OJ970880335
2306,2021,82,92,91,88.95,HU089384184
2307,2021,95,98,86,96.5,LO054751449
2308,2021,65,96,54,84.6,ZT713294667
2309,2021,70,92,60,83.8,VL858150101
2310,2021,63,81,88,75.95,KD076930935
2312,2021,51,50,84,52.0,MI562148023
2313,2021,57,66,76,63.8,BC415870685
2314,2021,83,75,91,78.2,ZV004434747
2315,2021,69,77,94,75.45,ZK260984264
2316,2021,62,56,64,58.2,II030078905
2318,2021,63,87,82,79.55,JB363376448
2319,2021,58,87,62,77.05,KR067421651
2320,2021,99,74,97,82.65,TT625342792
2321,2021,52,67,71,62.7,CD961055273
2322,2021,57,79,56,71.25,WY933493106
2324,2021,84,53,58,62.55,FV757374019
2325,2021,72,72,86,72.7,NP558663859
2326,2021,56,58,100,59.5,AM376865050
2327,2021,57,98,62,83.9,OH088293399
2328,2021,68,79,63,74.9,YQ727000421
2329,2021,75,88,59,82.65,RA362008350
2330,2021,93,97,82,95.05,GT467115003
2331,2021,85,98,88,93.6,GF113690680
2332,2021,71,99,74,89.35,ZS208854454
2333,2021,56,65,77,62.9,JX464742195
2334,2021,81,66,53,69.85,CU342525605
2335,2021,73,77,82,76.05,MV804341871
2336,2021,78,71,61,72.6,IJ433895913
2337,2021,54,51,87,53.7,LF181912243
2338,2021,57,97,75,83.9,TT625342792
2339,2021,77,56,51,62.05,IM117857525
2340,2021,99,85,96,89.75,BD401511259
2341,2021,54,97,92,83.85,MT316235697
2342,2021,59,85,53,75.6,IL455203070
2343,2021,93,75,55,79.4,VG285179437
2344,2021,58,99,66,85.05,LX491332011
2345,2021,55,82,84,74.0,AX504552668
2346,2021,88,51,59,62.5,TS914889566
2347,2021,78,52,94,61.9,WD916386504
2348,2021,75,84,79,81.05,KW325088751
2349,2021,63,58,100,61.6,IM117857525
2350,2021,100,94,78,95.0,SU700880476
2351,2021,78,71,79,73.5,HJ966334353
2352,2021,54,87,56,75.55,JE159625870
2354,2021,83,72,80,75.7,XI751380900
2355,2021,76,68,70,70.5,DA725361136
2356,2021,61,80,68,73.7,XF918424249
2358,2021,79,83,74,81.35,DD749283880
2359,2021,85,68,100,74.7,PR643220677
2360,2021,79,54,96,63.6,OJ013163899
2361,2021,80,68,58,71.1,KR067421651
2362,2021,95,70,61,77.05,KC592318065
2364,2021,64,95,89,85.4,QC778161978
2365,2021,68,71,83,70.7,WX393805650
2366,2021,81,67,92,72.45,LE447606716
2367,2021,54,79,97,72.4,AI163655151
2368,2021,60,82,99,76.25,VC440221456
2369,2021,57,54,55,54.95,IN784792191
2370,2021,73,56,97,63.15,VM910329787
2371,2021,93,96,67,93.65,AG526656916
2372,2021,88,73,89,78.3,DN412494373
2373,2021,92,54,60,65.7,VM466802464
2374,2021,50,82,63,71.45,PM067219424
2375,2021,67,69,51,67.5,AX504552668
2376,2021,59,59,79,60.0,TB740346253
2378,2021,78,51,85,60.8,NB279651573
2379,2021,78,82,84,80.9,DC247809225
2380,2021,75,65,89,69.2,EP204440701
2382,2021,74,57,73,62.9,LR439648523
2384,2021,56,95,93,83.2,CZ762612657
2385,2021,90,90,55,88.25,HJ214024738
2386,2021,57,66,83,64.15,OX624954569
2387,2021,88,61,88,70.45,RI592410934
2388,2021,82,69,87,73.8,DD081930048
2389,2021,62,56,52,57.6,YI872943661
2390,2021,100,96,82,96.5,RE650236664
2391,2021,67,97,68,86.55,IU078888062
2392,2021,81,67,60,70.85,KL062907798
2393,2021,70,95,84,86.95,XI462283996
2394,2021,67,60,50,61.6,UO799845461
2395,2021,60,70,73,67.15,CI064654731
2396,2021,78,98,100,92.1,OF038173775
2397,2021,97,83,88,87.45,GB491952362
2398,2021,97,94,98,95.1,CO510789322
2399,2021,93,96,62,93.4,OX567408034
2400,2021,50,86,73,74.55,VN905472325
2401,2021,54,72,93,67.65,GM133577789
2402,2021,68,76,85,74.05,WD143125798
2403,2021,54,63,52,59.75,EV635932392
2404,2021,91,60,59,69.25,DP849333706
2405,2021,64,85,57,77.3,AM917650763
2406,2021,69,89,71,82.1,JN378218289
2407,2021,58,89,84,79.45,VC771022217
2408,2021,51,54,67,53.75,HJ305586465
2409,2021,86,74,83,78.05,BG373387381
2410,2021,69,51,77,57.7,SS090843476
2412,2021,96,87,87,89.7,IS722995860
2414,2021,51,79,81,70.7,WY094959838
2415,2021,60,79,74,73.05,TV963353559
2416,2021,76,61,53,65.1,II386129629
2417,2021,51,63,65,59.5,EP737690401
2418,2021,52,74,63,66.85,TL981898138
2420,2021,65,83,99,78.4,JP153100996
2421,2021,69,73,95,72.9,RV901946461
2422,2021,95,64,65,73.35,RZ480863327
2423,2021,98,57,81,70.5,TS745821689
2424,2021,87,91,64,88.45,NU088493333
2425,2021,90,66,55,72.65,OB284237183
2426,2021,67,64,50,64.2,OV031167803
2427,2021,68,50,79,56.85,RN072110414
2428,2021,60,64,66,62.9,TH314437958
2429,2021,78,100,84,92.6,ZM632109452
2430,2021,88,52,67,63.55,EF095843391
2431,2021,84,66,56,70.9,OU818111103
2432,2021,85,99,71,93.4,SL403692069
2433,2021,81,71,91,75.0,JD765012215
2434,2021,96,60,92,72.4,DN010111516
2435,2021,82,68,75,72.55,YG303649110
2436,2021,89,54,54,64.5,KC592318065
2437,2021,69,69,90,70.05,HX140797412
2438,2021,92,97,64,93.85,VJ450406586
2439,2021,68,50,74,56.6,BC505082653
2440,2021,84,76,83,78.75,GS994799834
2442,2021,73,66,57,67.65,OK872879812
2443,2021,78,86,68,82.7,UJ091471371
2444,2021,86,73,50,75.75,PJ497341854
2445,2021,70,59,87,63.7,XM105749304
2446,2021,83,70,86,74.7,NX112728090
2447,2021,95,87,62,88.15,DZ284886047
2448,2021,96,74,92,81.5,BW502374245
2450,2021,67,54,96,60.0,GB593616050
2451,2021,59,61,94,62.05,LK333670046
2452,2021,89,95,89,92.9,CQ048951081
2454,2021,62,87,50,77.65,BB054506782
2455,2021,96,99,88,97.55,PZ367919255
2456,2021,63,75,90,72.15,AQ924097220
2457,2021,56,86,90,77.2,HH660700271
2458,2021,88,100,82,95.5,NK065669469
2459,2021,57,96,51,82.05,YH615817650
2460,2021,80,77,86,78.35,VG285179437
2461,2021,68,71,57,69.4,WO657625763
2462,2021,73,62,73,65.85,KP400938775
2463,2021,74,61,74,65.55,IS496672270
2464,2021,87,66,80,73.0,IF439969218
2465,2021,98,88,59,89.55,WF014894304
2466,2021,69,57,74,61.45,LC459903461
2467,2021,99,90,87,92.55,OM643383205
2468,2021,77,51,50,58.75,YB806267770
2469,2021,94,94,76,93.1,ZN527276244
2470,2021,79,87,76,84.05,PC326913894
2472,2021,73,93,93,87.0,FM847888138
2473,2021,82,70,93,74.75,PD043377906
2474,2021,56,60,67,59.15,IW677812002
2475,2021,63,74,87,71.35,ET572399946
2476,2021,85,90,54,86.7,DV252060766
2477,2021,52,72,96,67.2,BM698007709
2478,2021,95,89,91,90.9,LG242210247
2479,2021,69,75,55,72.2,JU274101253
2480,2021,63,99,51,85.8,YT920042718
2481,2021,88,93,81,90.9,XM127199886
2482,2021,80,58,63,64.85,HD750718396
2483,2021,59,73,70,68.65,BY616455698
2484,2021,71,84,77,79.75,YJ459363686
2485,2021,67,76,61,72.55,LG275109474
2486,2021,87,97,58,92.05,SY832868996
2487,2021,60,80,72,73.6,IH595173945
2488,2021,89,64,56,71.1,QM348431205
2490,2021,99,92,86,93.8,NJ470347710
2491,2021,90,57,96,68.85,LR685973307
2492,2021,83,77,95,79.7,BZ205586572
2493,2021,85,55,82,65.35,YF862156123
2494,2021,75,63,88,67.85,ZQ686692345
2495,2021,91,91,78,90.35,QB343361563
2496,2021,84,58,82,67.0,PS291998890
2497,2021,86,52,70,63.1,FR860050662
2498,2021,50,95,80,80.75,OU246808641
2499,2021,100,95,86,96.05,WQ344956703
2500,2021,85,76,61,77.95,IS225292302
2501,2021,100,66,87,77.25,EF824568816
2502,2021,85,85,53,83.4,RT767879392
2503,2021,72,77,56,74.45,NL778644092
2504,2021,79,96,91,90.65,EA211382963
2505,2021,72,66,89,68.95,IE872913179
2506,2021,78,61,69,66.5,FD668102435
2508,2021,58,94,76,82.3,TW934976194
2510,2021,55,82,80,73.8,KQ374953012
2511,2021,77,80,96,79.9,EN102692382
2512,2021,94,78,60,81.9,YM464578509
2513,2021,96,72,53,78.25,OV466008921
2514,2021,78,70,53,71.55,HQ158189911
2515,2021,63,68,53,65.75,WE069897690
2516,2021,69,80,51,75.25,WL377376607
2517,2021,84,85,97,85.3,OL383325670
2518,2021,67,93,93,85.2,CT186805028
2519,2021,64,55,54,57.65,CM679041148
2520,2021,93,88,66,88.4,ZQ056474470
2522,2021,77,91,85,86.5,FW081595177
2523,2021,93,91,85,91.3,MP730781939
2524,2021,82,68,94,73.5,JR154682197
2525,2021,79,64,73,68.95,OH088293399
2526,2021,73,86,66,81.1,CN549073328
2528,2021,85,62,93,70.45,PA466262326
2529,2021,70,67,85,68.8,LF731986325
2530,2021,71,91,57,83.3,XP909653839
2532,2021,66,94,80,84.9,WK676604114
2533,2021,91,55,68,66.45,WX735594389
2534,2021,91,71,81,77.5,DA579170193
2535,2021,83,95,88,91.05,NW118958289
2536,2021,81,98,64,91.2,TI342074932
2537,2021,51,59,50,56.15,QK979927133
2538,2021,88,62,78,70.6,HS363158049
2539,2021,95,59,70,70.35,QK868713234
2540,2021,53,83,60,72.85,BD401511259
2541,2021,50,55,62,53.85,TB740346253
2542,2021,53,81,67,71.9,NA920542569
2543,2021,52,54,88,55.1,ET702708695
2544,2021,98,72,61,79.25,DH015728850
2545,2021,74,96,65,87.85,IG801876837
2546,2021,55,79,54,70.55,EF824568816
2547,2021,50,86,61,73.95,JF146970995
2548,2021,71,97,78,88.25,IO164292819
2549,2021,54,59,98,59.45,SY677157035
2550,2021,78,93,58,86.75,XI066858093
2552,2021,100,67,56,76.35,IS496672270
2553,2021,53,57,59,55.9,UM621045463
2554,2021,99,76,67,82.45,PU416168641
2555,2021,87,94,56,90.0,NC640774050
2556,2021,97,53,54,66.25,IN784792191
2557,2021,88,88,55,86.35,TB740346253
2558,2021,64,78,87,74.25,DA929704600
2559,2021,58,64,82,63.1,PJ497341854
2560,2021,94,91,86,91.65,XH195873439
2562,2021,95,55,76,68.05,OB284237183
2563,2021,100,93,54,93.15,MA511376196
2564,2021,77,100,65,91.35,VD291403147
2565,2021,64,53,100,58.65,RI705309898
2566,2021,65,78,70,73.7,JR387419914
2568,2021,68,70,90,70.4,UD231222260
2569,2021,64,72,68,69.4,HY448450546
2570,2021,78,50,97,60.75,LW294029278
2571,2021,83,93,65,88.6,HY947240268
2572,2021,66,99,89,88.6,SY247013113
2574,2021,79,89,78,85.45,VI820114615
2575,2021,69,62,66,64.3,BI229370543
2576,2021,67,91,85,83.5,AQ917778615
2577,2021,94,100,98,98.1,IQ296976032
2578,2021,53,73,93,68.0,XI410019247
2579,2021,61,65,79,64.5,KG349245924
2580,2021,60,69,83,67.0,FV328375118
2581,2021,97,69,90,78.45,BZ205586572
2582,2021,97,73,72,80.15,HD424321959
2583,2021,68,70,63,69.05,NE671714549
2584,2021,70,59,100,64.35,CB037318326
2585,2021,59,88,89,79.35,PR682643275
2586,2021,54,96,64,81.8,RA948464929
2588,2021,100,86,63,89.05,LG847411970
2589,2021,51,67,52,61.45,ZM632109452
2590,2021,90,89,64,88.05,LX860947372
2591,2021,91,77,89,81.8,EY892540968
2592,2021,64,56,82,59.7,ZQ892000653
2593,2021,98,98,60,96.1,GS994799834
2594,2021,74,68,98,71.3,KD389881749
2595,2021,96,79,97,85.0,AK744800035
2596,2021,78,86,76,83.1,OR540403025
2598,2021,55,61,72,59.75,OB898054770
2599,2021,56,81,88,73.85,WZ853328561
2600,2021,62,58,57,59.15,UR727590046
2601,2021,85,66,94,73.1,VH971558189
2602,2021,99,62,93,74.65,XR642357453
2603,2021,54,97,93,83.9,ES487118716
2604,2021,83,54,62,63.1,SG490231128
2605,2021,70,69,68,69.25,OU179893618
2606,2021,87,93,51,89.1,KG208174939
2607,2021,57,77,74,70.85,RX124248090
2608,2021,71,71,50,69.95,EI486770846
2610,2021,64,81,92,76.45,SP605747779
2612,2021,92,81,77,84.1,RZ716201695
2613,2021,93,56,52,66.9,VX003751833
2614,2021,85,78,52,78.8,FG458774098
2615,2021,60,87,61,77.6,BA117758483
2616,2021,58,70,98,67.8,MV166698651
2617,2021,72,62,83,66.05,IU088369683
2618,2021,99,79,65,84.3,UN426519102
2619,2021,54,84,95,75.55,YB570884035
2620,2021,60,77,84,72.25,HL911250638
2621,2021,83,75,99,78.6,JU961109819
2622,2021,62,87,93,79.8,JG225925793
2624,2021,72,83,54,78.25,KN551018860
2625,2021,70,97,85,88.3,SE411419019
2626,2021,100,79,76,85.15,QY177553690
2627,2021,72,66,92,69.1,VA687756852
2628,2021,55,98,78,84.1,DW765612566
2629,2021,90,86,88,87.3,FX801124486
2630,2021,71,77,97,76.2,VF298301276
2631,2021,80,76,57,76.25,DO601417307
2632,2021,67,91,53,81.9,ZI880056566
2633,2021,89,73,54,76.85,VO770454887
2634,2021,94,51,63,64.5,QW287127176
2635,2021,75,83,59,79.4,UP218619746
2636,2021,86,64,84,71.6,SS090843476
2637,2021,79,58,85,65.65,NG219276995
2638,2021,76,52,74,60.3,FQ202063865
2639,2021,60,67,79,65.5,RE316101444
2640,2021,52,91,62,77.85,YF388988264
2641,2021,68,84,53,77.65,TA684366870
2642,2021,91,62,58,70.5,EH374845723
2643,2021,78,67,91,71.5,NX014000413
2644,2021,81,62,95,69.35,UF897521194
2645,2021,75,100,95,92.25,SS732664014
2646,2021,68,60,64,62.6,SW985937721
2647,2021,75,86,94,83.1,YP733157125
2648,2021,81,92,64,87.3,JL195049608
2649,2021,84,86,62,84.2,US606930139
2650,2021,89,78,61,80.45,QJ822014179
2651,2021,92,86,88,87.9,CA211995636
2652,2021,87,68,94,75.0,DQ247493286
2654,2021,74,100,85,91.45,FK473938776
2655,2021,90,71,75,76.9,HF075652647
2656,2021,79,100,86,93.0,LV768627765
2657,2021,56,87,97,78.2,LY088059487
2658,2021,86,95,54,90.25,PZ260927310
2659,2021,78,82,53,79.35,KB022540087
2660,2021,85,62,95,70.55,XM105749304
2661,2021,95,94,98,94.5,RC360432705
2662,2021,92,66,53,73.15,IS991772927
2663,2021,96,64,69,73.85,NA293994843
2664,2021,66,83,92,78.35,LL169375899
2665,2021,84,91,71,87.9,DP820194602
2666,2021,59,70,73,66.85,VM966753611
2667,2021,76,96,74,88.9,HU051631141
2668,2021,56,52,75,54.35,AN636485853
2669,2021,94,92,97,92.85,SD513954603
2670,2021,88,50,66,62.2,QV101689478
2671,2021,63,55,81,58.7,MG267159576
2672,2021,68,63,61,64.4,OO543207325
2673,2021,67,74,63,71.35,ID276309801
2674,2021,70,98,100,89.7,FR210020538
2675,2021,89,84,67,84.65,VT678413697
2676,2021,93,83,97,86.7,AW392685824
2677,2021,59,79,72,72.65,OV103897336
2678,2021,56,68,58,63.9,AM989366105
2679,2021,62,52,62,55.5,UI565609602
2680,2021,92,58,57,68.15,ZX386169615
2681,2021,79,82,63,80.15,OX102093881
2682,2021,77,67,88,71.05,SG005568954
2683,2021,57,55,78,56.75,XV018347069
2684,2021,73,84,92,81.1,RN642022632
2685,2021,91,64,90,73.4,GO976612981
2686,2021,76,77,80,76.85,QF366601599
2688,2021,88,100,68,94.8,PV146466076
2689,2021,57,59,74,59.15,QX508008662
2690,2021,78,56,51,62.35,BJ866095023
2691,2021,53,98,65,82.85,AS824287652
2692,2021,55,99,76,84.65,EV240796766
2693,2021,59,96,64,83.3,RY357776743
2694,2021,71,57,97,63.2,SC053956658
2695,2021,99,85,54,87.65,ZM850294055
2696,2021,65,81,90,76.65,YF010282329
2697,2021,70,60,69,63.45,JL195049608
2698,2021,83,97,78,91.85,PH294258653
2700,2021,62,87,56,77.95,PH638677623
2701,2021,78,92,62,86.3,FH586950725
2702,2021,62,54,68,57.1,HR460431232
2703,2021,63,83,83,77.0,YO259036520
2704,2021,72,60,65,63.85,QI902808226
2705,2021,69,61,82,64.45,KJ170137293
2706,2021,99,60,79,72.65,QM795336630
2708,2021,80,77,54,76.75,IY464619073
2709,2021,73,98,61,88.65,WN265139230
2710,2021,72,86,84,81.7,ZQ056474470
2711,2021,88,59,69,68.2,OH567089385
2712,2021,67,69,60,67.95,NO439767388
2714,2021,75,79,73,77.5,HF108428119
2715,2021,67,59,56,61.25,JG925767285
2716,2021,53,61,56,58.35,HX140797412
2718,2021,61,84,55,75.65,RZ716201695
2720,2021,66,50,79,56.25,PU680951864
2721,2021,62,99,50,85.45,CH513232062
2722,2021,83,69,98,74.65,FN370795320
2723,2021,58,56,95,58.55,NX510052256
2724,2021,88,87,97,87.8,PV519922527
2725,2021,55,82,84,74.0,JH803090129
2726,2021,83,68,58,72.0,FP482289441
2727,2021,98,76,63,81.95,PR261909170
2728,2021,94,61,90,72.35,IL924339512
2730,2021,97,82,59,85.35,DW408360410
2732,2021,92,61,69,70.7,CP387717583
2733,2021,90,94,77,91.95,MZ695481031
2734,2021,56,89,62,77.75,GR556483621
2735,2021,55,53,87,55.3,SS732664014
2736,2021,88,54,51,64.05,HR821771070
2737,2021,93,63,54,71.55,DD014673356
2738,2021,56,86,87,77.05,OD263811864
2739,2021,51,86,97,76.05,RR804304424
2740,2021,87,62,64,69.6,PG498388750
2741,2021,53,100,59,83.85,YP185800354
2742,2021,50,94,94,80.8,NT126888716
2743,2021,76,78,73,77.15,AF376197461
2744,2021,57,95,77,82.7,RN917905416
2745,2021,62,92,79,82.35,JI746334183
2746,2021,97,98,92,97.4,LC712323345
2748,2021,65,100,85,88.75,SC192127278
2749,2021,93,51,60,64.05,IG164262337
2750,2021,77,95,51,87.4,KA241016295
2751,2021,57,51,80,54.25,CV331135225
2752,2021,55,65,99,63.7,RX569866750
2753,2021,95,57,75,69.3,HW958426719
2754,2021,85,95,71,90.8,KV113179063
2755,2021,89,66,60,72.6,VZ708268028
2756,2021,53,78,96,71.4,PQ886885362
2757,2021,60,61,62,60.75,ET864322096
2758,2021,68,73,87,72.2,DP382732012
2760,2021,79,73,90,75.65,LT301664602
2762,2021,61,83,86,76.55,BH694165081
2763,2021,59,53,65,55.4,GS115517712
2764,2021,74,97,78,89.15,UY505784363
2765,2021,69,99,92,89.65,BK727335777
2766,2021,82,68,60,71.8,XM368410003
2767,2021,64,99,69,87.0,AO790186049
2768,2021,93,86,94,88.5,TT317343349
2769,2021,51,66,58,61.1,NR846564735
2770,2021,78,83,52,79.95,NR204925918
2772,2021,75,71,69,72.1,LE447606716
2773,2021,51,93,86,80.05,ID276309801
2774,2021,80,51,98,62.05,QP218686921
2775,2021,99,72,73,80.15,VN024831736
2776,2021,81,93,65,88.0,CB243616286
2777,2021,89,56,90,67.6,PA140060702
2778,2021,76,99,88,91.55,ND076296322
2780,2021,88,78,65,80.35,IP772697549
2781,2021,82,57,63,64.8,SC192127278
2782,2021,52,73,70,66.55,HK729648948
2783,2021,100,96,93,97.05,SP064633185
2784,2021,73,62,63,65.35,UG285321119
2785,2021,83,88,75,85.85,VE375626013
2786,2021,83,54,53,62.65,XT295605073
2787,2021,78,51,72,60.15,UZ859916814
2788,2021,90,83,94,85.65,MU481901175
2789,2021,51,60,96,59.1,RC448057942
2790,2021,53,96,51,80.85,OY823453092
2791,2021,72,54,80,60.7,EG822706543
2792,2021,77,54,69,61.65,FM847888138
2793,2021,70,79,97,77.2,QH987982354
2794,2021,69,81,100,78.35,HT470528410
2795,2021,80,80,64,79.2,CC394755335
2796,2021,90,92,68,90.2,SG305970181
2798,2021,54,54,82,55.4,KY980694327
2799,2021,58,51,63,53.7,SH367528360
2800,2021,86,77,69,79.3,CN254341824
2801,2021,76,59,62,64.25,XB334641323
2802,2021,65,95,71,84.8,YY619434743
2803,2021,73,62,91,66.75,RC448057942
2804,2021,75,73,84,74.15,DW392407639
2805,2021,56,100,92,86.4,LZ615301305
2806,2021,86,98,57,92.35,QC778161978
2807,2021,93,61,93,72.2,XD605646936
2808,2021,68,92,89,84.65,ST022477690
2809,2021,84,79,72,80.15,SX778160919
2810,2021,74,95,67,87.3,HF108428119
2811,2021,76,60,68,65.2,CY890571443
2812,2021,82,94,68,89.1,OZ911212612
2813,2021,55,70,87,66.35,KL946907154
2814,2021,82,56,78,64.9,UK117120397
2815,2021,56,80,61,71.85,YE404027153
2816,2021,55,65,58,61.65,HY448450546
2817,2021,84,85,65,83.7,KY863217067
2818,2021,60,65,98,65.15,JC727788388
2819,2021,92,94,90,93.2,EW460578771
2820,2021,75,51,55,58.4,LN744634402
2822,2021,54,71,59,65.3,EQ475694776
2823,2021,71,85,89,81.0,OT445122587
2824,2021,94,56,84,68.8,AG305560329
2825,2021,55,92,58,79.2,DD725985964
2826,2021,88,80,66,81.7,WI675274850
2828,2021,77,64,80,68.7,JY736456278
2829,2021,98,52,81,67.25,AM436084673
2830,2021,69,92,82,84.6,UD972735502
2832,2021,68,70,50,68.4,CY455114582
2833,2021,72,87,62,81.25,SE411419019
2834,2021,52,54,87,55.05,SO861960549
2835,2021,60,72,90,69.3,AO790186049
2836,2021,86,57,96,67.65,WJ230381204
2837,2021,63,67,60,65.45,AO790186049
2838,2021,50,76,66,67.7,OH435776275
2839,2021,57,100,91,86.65,VR685262802
2840,2021,63,96,63,84.45,JD030523658
2841,2021,53,88,80,77.1,AZ585186686
2842,2021,53,58,68,57.0,SO700320539
2844,2021,64,63,95,64.9,VH882061566
2845,2021,88,62,83,70.85,PY499774363
2846,2021,73,87,100,83.45,OB983275077
2847,2021,91,57,77,68.2,US114541060
2848,2021,90,81,65,82.9,DK818098419
2849,2021,64,83,93,77.8,YY619434743
2850,2021,92,75,95,81.1,MI248050272
2851,2021,59,53,74,55.85,CH513232062
2852,2021,76,67,78,70.25,QP155384278
2853,2021,67,71,90,70.75,UB378020738
2854,2021,70,78,85,75.95,TV730974791
2855,2021,77,70,59,71.55,EZ697578352
2856,2021,66,73,79,71.2,ZY437085701
2858,2021,89,66,61,72.65,LI952891501
2859,2021,89,85,62,85.05,DX185156317
2860,2021,85,70,80,75.0,UV714316789
2862,2021,88,96,59,91.75,YY242387768
2863,2021,63,60,60,60.9,OO591486018
2864,2021,70,57,65,61.3,RR513894304
2865,2021,90,75,69,79.2,GH123368789
2866,2021,67,61,100,64.75,OE532589204
2867,2021,82,92,57,87.25,YB570884035
2868,2021,92,83,98,86.45,SH084579346
2870,2021,63,87,71,79.0,TP224644271
2871,2021,83,78,89,80.05,LE381489617
2872,2021,54,59,64,57.75,CC505841042
2874,2021,80,52,58,60.7,PT775657719
2875,2021,78,72,87,74.55,HL666098566
2876,2021,79,50,70,59.7,PF193543582
2877,2021,76,71,62,72.05,HH238157288
2878,2021,82,61,55,67.0,IS496672270
2879,2021,78,79,100,79.75,YO508339451
2880,2021,70,58,84,62.9,NT289617820
2881,2021,64,59,80,61.55,RW271792274
2882,2021,55,52,99,55.25,UB588586247
2883,2021,94,50,71,64.25,KT287009277
2884,2021,54,76,99,70.55,NR212390040
2885,2021,59,69,91,67.1,IQ296976032
2886,2021,90,87,54,86.25,LV768627765
2888,2021,92,53,52,64.65,UY424582530
2889,2021,94,53,68,66.05,HC388829055
2890,2021,85,65,76,71.55,ZG614571906
2892,2021,50,96,81,81.45,UV282350004
2893,2021,83,99,93,93.9,CR151723657
2894,2021,50,68,55,61.95,BT444762478
2895,2021,52,100,57,83.45,JD637054341
2896,2021,83,70,62,73.5,VF298301276
2898,2021,51,50,84,52.0,TE141329133
2899,2021,95,98,97,97.05,ME917758722
2900,2021,94,51,97,66.2,YO508339451
2901,2021,50,90,59,76.45,TM679409817
2902,2021,57,73,86,68.85,JW519256997
2904,2021,76,65,72,68.65,ZN475212355
2905,2021,78,71,92,74.15,VS496594973
2906,2021,84,54,54,63.0,OI844952892
2907,2021,55,74,61,67.65,CV700670062
2908,2021,60,74,80,70.1,TA684366870
2909,2021,100,86,72,89.5,JL688572245
2910,2021,82,76,96,78.8,TA684366870
2911,2021,50,58,75,56.45,SG490231128
